id,provider,session_id,timestamp,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,estimated_cost,usage_percent,reset_at,accuracy,source,metadata_json
816,claude,89,2026-05-11T15:50:38.213000+00:00,6,2,6497,44405,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
817,claude,89,2026-05-11T15:50:38.491000+00:00,6,2,6497,44405,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
818,claude,89,2026-05-11T15:50:40.170000+00:00,6,2,3230,50902,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
819,claude,89,2026-05-11T15:50:40.620000+00:00,6,2,3230,50902,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
820,claude,89,2026-05-11T15:50:41.262000+00:00,6,2,3230,50902,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
821,claude,89,2026-05-11T15:50:41.489000+00:00,6,2,3230,50902,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
822,claude,89,2026-05-11T15:50:43.535000+00:00,6,2,2013,54132,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
823,claude,89,2026-05-11T15:50:43.926000+00:00,6,2,2013,54132,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
824,claude,89,2026-05-11T15:50:44.199000+00:00,6,2,2013,54132,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
825,claude,89,2026-05-11T15:50:44.541000+00:00,6,2,2013,54132,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
826,claude,89,2026-05-11T15:50:46.518000+00:00,6,2,2967,56145,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
827,claude,89,2026-05-11T15:50:47.156000+00:00,6,2,2967,56145,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
828,claude,89,2026-05-11T15:50:47.607000+00:00,6,2,2967,56145,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
829,claude,89,2026-05-11T15:50:48.123000+00:00,6,2,2967,56145,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
830,claude,89,2026-05-11T15:50:50.930000+00:00,1524,2,886,59112,1526,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
831,claude,89,2026-05-11T15:50:51.577000+00:00,1524,2,886,59112,1526,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
832,claude,89,2026-05-11T15:50:51.998000+00:00,1524,2,886,59112,1526,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
833,claude,89,2026-05-11T15:50:52.203000+00:00,1524,287,886,59112,1811,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
834,claude,89,2026-05-11T15:50:54.240000+00:00,244,2,5073,59998,246,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
835,claude,89,2026-05-11T15:50:54.481000+00:00,244,2,5073,59998,246,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
836,claude,89,2026-05-11T15:50:54.722000+00:00,244,2,5073,59998,246,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
837,claude,89,2026-05-11T15:50:55.295000+00:00,244,302,5073,59998,546,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
838,claude,89,2026-05-11T15:50:58.606000+00:00,633,2,2970,65071,635,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
839,claude,89,2026-05-11T15:50:58.819000+00:00,633,2,2970,65071,635,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
840,claude,89,2026-05-11T15:50:59.247000+00:00,633,2,2970,65071,635,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
841,claude,89,2026-05-11T15:50:59.416000+00:00,633,267,2970,65071,900,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
842,claude,89,2026-05-11T15:51:01.065000+00:00,6,2,1154,68041,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
843,claude,89,2026-05-11T15:51:01.267000+00:00,6,2,1154,68041,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
844,claude,89,2026-05-11T15:51:01.735000+00:00,6,272,1154,68041,278,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
845,claude,89,2026-05-11T15:51:01.745000+00:00,6,272,1154,68041,278,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
846,claude,89,2026-05-11T15:51:05.832000+00:00,6,2,2489,69195,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
847,claude,89,2026-05-11T15:51:06.257000+00:00,6,2,2489,69195,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
848,claude,89,2026-05-11T15:51:06.474000+00:00,6,2,2489,69195,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
849,claude,89,2026-05-11T15:51:06.862000+00:00,6,242,2489,69195,248,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
850,claude,89,2026-05-11T15:51:08.810000+00:00,6,2,4722,71684,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
851,claude,89,2026-05-11T15:51:08.996000+00:00,6,2,4722,71684,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
852,claude,89,2026-05-11T15:51:09.393000+00:00,6,2,4722,71684,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
853,claude,89,2026-05-11T15:51:09.574000+00:00,6,274,4722,71684,280,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
854,claude,89,2026-05-11T15:51:11.257000+00:00,6,2,2307,76406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
855,claude,89,2026-05-11T15:51:11.676000+00:00,6,2,2307,76406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
856,claude,89,2026-05-11T15:51:11.888000+00:00,6,2,2307,76406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
857,claude,89,2026-05-11T15:51:12.334000+00:00,6,281,2307,76406,287,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
858,claude,89,2026-05-11T15:51:14.239000+00:00,6,2,1693,78713,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
859,claude,89,2026-05-11T15:51:14.664000+00:00,6,2,1693,78713,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
860,claude,89,2026-05-11T15:51:15.328000+00:00,6,2,1693,78713,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
861,claude,89,2026-05-11T15:51:15.742000+00:00,6,334,1693,78713,340,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
862,claude,89,2026-05-11T15:51:18.059000+00:00,6,2,3308,80406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
863,claude,89,2026-05-11T15:51:18.484000+00:00,6,2,3308,80406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
864,claude,89,2026-05-11T15:51:18.933000+00:00,6,2,3308,80406,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
865,claude,89,2026-05-11T15:51:19.220000+00:00,6,280,3308,80406,286,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
866,claude,89,2026-05-11T15:52:26.463000+00:00,6,7178,2866,83714,7184,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
867,claude,89,2026-05-11T14:28:40.514000+00:00,3,1,17639,0,4,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
868,claude,89,2026-05-11T14:28:40.926000+00:00,3,1,17639,0,4,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
869,claude,89,2026-05-11T14:28:41.120000+00:00,3,1,17639,0,4,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
870,claude,89,2026-05-11T14:28:41.375000+00:00,3,258,17639,0,261,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
871,claude,89,2026-05-11T14:28:50.315000+00:00,7,1,475,17639,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
872,claude,89,2026-05-11T14:28:50.740000+00:00,7,182,475,17639,189,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
873,claude,89,2026-05-11T14:28:50.791000+00:00,7,182,475,17639,189,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
874,claude,89,2026-05-11T14:28:52.811000+00:00,7,1,2533,18114,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
875,claude,89,2026-05-11T14:28:53.049000+00:00,7,1,2533,18114,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
876,claude,89,2026-05-11T14:28:53.294000+00:00,7,1,2533,18114,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
877,claude,89,2026-05-11T14:28:53.537000+00:00,7,1,2533,18114,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
878,claude,89,2026-05-11T14:28:53.662000+00:00,7,1,2533,18114,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
879,claude,89,2026-05-11T14:28:57.389000+00:00,7,1,3652,20647,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
880,claude,89,2026-05-11T14:28:57.813000+00:00,7,1,3652,20647,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
881,claude,89,2026-05-11T14:28:58.242000+00:00,7,1,3652,20647,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
882,claude,89,2026-05-11T14:28:58.367000+00:00,7,1,3652,20647,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
883,claude,89,2026-05-11T14:29:00.267000+00:00,265,48,846,24299,313,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
884,claude,89,2026-05-11T14:29:00.506000+00:00,265,176,846,24299,441,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
885,claude,89,2026-05-11T14:29:00.560000+00:00,265,176,846,24299,441,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
886,claude,89,2026-05-11T14:29:03.149000+00:00,7,186,3482,25145,193,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
887,claude,89,2026-05-11T14:29:03.276000+00:00,7,186,3482,25145,193,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
888,claude,89,2026-05-11T14:29:05.242000+00:00,173,61,917,28627,234,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
889,claude,89,2026-05-11T14:29:05.379000+00:00,173,170,917,28627,343,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
890,claude,89,2026-05-11T14:29:07.784000+00:00,643,34,754,29544,677,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
891,claude,89,2026-05-11T14:29:08.092000+00:00,643,204,754,29544,847,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
892,claude,89,2026-05-11T14:29:10.055000+00:00,874,45,2012,30298,919,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
893,claude,89,2026-05-11T14:29:10.503000+00:00,874,45,2012,30298,919,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
894,claude,89,2026-05-11T14:29:10.822000+00:00,874,243,2012,30298,1117,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
895,claude,89,2026-05-11T14:29:13.174000+00:00,7,49,3328,32310,56,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
896,claude,89,2026-05-11T14:29:13.524000+00:00,7,211,3328,32310,218,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
897,claude,89,2026-05-11T14:29:15.612000+00:00,7,32,1186,35638,39,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
898,claude,89,2026-05-11T14:29:15.798000+00:00,7,159,1186,35638,166,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
899,claude,89,2026-05-11T14:29:18.253000+00:00,7,41,1794,36824,48,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
900,claude,89,2026-05-11T14:29:18.563000+00:00,7,190,1794,36824,197,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
901,claude,89,2026-05-11T14:29:24.512000+00:00,7,40,920,38618,47,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
902,claude,89,2026-05-11T14:29:24.799000+00:00,7,40,920,38618,47,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
903,claude,89,2026-05-11T14:29:26.656000+00:00,7,49,729,39538,56,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
904,claude,89,2026-05-11T14:29:26.962000+00:00,7,192,729,39538,199,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
905,claude,89,2026-05-11T14:29:29.102000+00:00,7,36,1457,40267,43,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
906,claude,89,2026-05-11T14:29:29.326000+00:00,7,192,1457,40267,199,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
907,claude,89,2026-05-11T14:29:31.190000+00:00,7,1,1736,41724,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
908,claude,89,2026-05-11T14:29:31.875000+00:00,7,1,1736,41724,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
909,claude,89,2026-05-11T14:29:32.297000+00:00,7,1,1736,41724,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
910,claude,89,2026-05-11T14:29:32.640000+00:00,7,1,1736,41724,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
911,claude,89,2026-05-11T14:29:37.774000+00:00,697,47,424,43460,744,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
912,claude,89,2026-05-11T14:29:38+00:00,697,204,424,43460,901,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
913,claude,89,2026-05-11T14:30:02.528000+00:00,7,2255,1997,43884,2262,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a899f48aeabd51ac7.jsonl""}"
914,claude,89,2026-05-11T14:21:48.580000+00:00,3,1,5651,0,4,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ab9cadbd95ed86bf4.jsonl""}"
915,claude,89,2026-05-11T14:21:49.104000+00:00,3,113,5651,0,116,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ab9cadbd95ed86bf4.jsonl""}"
916,claude,89,2026-05-11T14:21:50.677000+00:00,5,1,781,5651,6,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ab9cadbd95ed86bf4.jsonl""}"
917,claude,89,2026-05-11T14:21:51.028000+00:00,5,111,781,5651,116,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ab9cadbd95ed86bf4.jsonl""}"
918,claude,89,2026-05-11T14:21:55.995000+00:00,5,402,3053,6432,407,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-ab9cadbd95ed86bf4.jsonl""}"
